tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,jsoup-39,org.jsoup.nodes.TextNode,10,283,104202,9201,55,0,0,0,50,50,100.0,70,58,82.85715,0,0,0.0,0,0.0,0,120,2
evosuite,collections-17,org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,5,264,81216,1344,33,0,0,0,40,40,100.0,34,34,100.0,56,56,100.0,56,100.0,0,120,2
evosuite,ta4j-54,org.ta4j.core.indicators.KAMAIndicator,10,292,95581,2386,12,0,0,0,20,20,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-95,org.threeten.extra.Months,4,273,97628,5302,74,0,0,0,93,83,89.24731,54,47,87.03704,68,68,100.0,68,100.0,0,120,2
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,10,267,88987,6653,28,0,0,0,31,31,100.0,8,8,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-37,org.jsoup.internal.ConstrainableInputStream,4,276,125294,5797,57,0,1,0,49,45,91.83673,40,39,97.5,47,45,95.74468,45,95.74468,2,120,2
evosuite,collections-9,org.apache.commons.collections4.map.CompositeMap,4,269,88871,5389,25,0,0,0,92,78,84.78261,52,39,75.0,102,88,86.27451,88,86.27451,14,120,2
evosuite,collections-5,org.apache.commons.collections4.functors.PrototypeFactory,5,266,77074,1181,5,0,0,0,13,11,84.61539,4,4,100.0,6,5,83.33333,5,83.33333,1,120,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,5,285,78017,1081,9,0,0,0,16,15,93.75,6,5,83.33333,1,0,0.0,0,0.0,1,120,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,7,274,100341,6204,123,0,0,0,137,137,100.0,113,112,99.11504,0,0,0.0,0,0.0,0,120,2
evosuite,threeten-extra-83,org.threeten.extra.Minutes,2,264,90542,5187,75,0,0,0,97,73,75.25773,56,41,73.21429,68,60,88.2353,60,88.2353,8,120,2
evosuite,ta4j-79,org.ta4j.core.indicators.statistics.VarianceIndicator,9,269,81471,5949,12,0,0,0,15,15,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-58,org.ta4j.core.rules.StopGainRule,4,273,81458,2398,10,0,0,0,24,20,83.33333,6,6,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,jsoup-27,org.jsoup.parser.HtmlTreeBuilder,2,289,113145,12182,206,0,0,0,450,372,82.666664,248,180,72.58065,21,0,0.0,0,0.0,21,120,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,5,280,86023,2050,71,0,0,0,149,145,97.31544,118,110,93.220345,121,120,99.17355,120,99.17355,1,120,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,5,284,76728,3621,3,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,120,2
evosuite,jsoup-34,org.jsoup.select.Evaluator,1,244,112009,11508,114,0,0,0,2,2,100.0,0,0,0.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-82,org.ta4j.core.analysis.Returns,2,263,85485,5788,25,0,0,0,57,56,98.24561,12,12,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,collections-13,org.apache.commons.collections4.MapUtils,4,296,93820,4640,1,0,0,0,306,9,2.9411764,188,3,1.5957447,118,3,2.5423727,3,2.5423727,115,120,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,1,269,101042,7156,51,0,0,0,38,37,97.368416,30,26,86.666664,1,0,0.0,0,0.0,1,120,2
evosuite,jsoup-39,org.jsoup.nodes.TextNode,4,261,107103,9467,57,0,0,0,50,50,100.0,70,58,82.85715,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-36,org.jsoup.nodes.DocumentType,8,291,90762,4883,20,0,0,0,38,38,100.0,26,26,100.0,23,23,100.0,23,100.0,0,120,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,1,255,80195,4675,14,0,0,0,20,20,100.0,10,10,100.0,15,15,100.0,15,100.0,0,120,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,3,282,88487,5462,66,0,0,0,72,71,98.61111,34,33,97.05882,72,71,98.61111,71,98.61111,1,120,2
evosuite,spatial4j-42,org.locationtech.spatial4j.shape.impl.PointImpl,5,280,95389,7517,53,0,0,0,38,38,100.0,30,27,90.0,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-32,org.jsoup.parser.CharacterReader,2,275,111224,8106,179,0,0,0,354,353,99.717514,274,268,97.81022,196,196,100.0,196,100.0,0,120,2
evosuite,collections-15,org.apache.commons.collections4.functors.DefaultEquator,5,443,76876,1160,6,0,0,0,5,5,100.0,8,7,87.5,8,8,100.0,8,100.0,0,120,2
evosuite,collections-25,org.apache.commons.collections4.sequence.EditScript,6,291,64123,3719,9,0,0,0,20,20,100.0,2,2,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,ta4j-57,org.ta4j.core.criteria.helpers.StandardErrorCriterion,6,264,82991,6130,12,0,0,0,11,10,90.909096,2,2,100.0,1,0,0.0,0,0.0,1,120,2
evosuite,collections-21,org.apache.commons.collections4.set.CompositeSet,8,744,113796,5856,89,0,0,0,126,120,95.2381,74,67,90.54054,85,79,92.94118,79,92.94118,6,120,2
evosuite,threeten-extra-94,org.threeten.extra.chrono.CopticEra,10,272,78165,1630,7,0,0,0,8,8,100.0,3,3,100.0,3,3,100.0,3,100.0,0,120,2
evosuite,collections-7,org.apache.commons.collections4.ListUtils,4,263,95908,6145,81,0,0,0,100,99,99.0,74,70,94.59459,1,0,0.0,0,0.0,1,120,2
evosuite,collections-6,org.apache.commons.collections4.list.TreeList,7,267,132748,5383,142,0,0,0,54,54,100.0,18,18,100.0,42,42,100.0,42,100.0,0,120,2
evosuite,ta4j-75,org.ta4j.core.indicators.aroon.AroonDownIndicator,3,276,81151,5891,11,0,0,0,19,16,84.210526,6,3,50.0,2,0,0.0,0,0.0,2,120,2
evosuite,ta4j-77,org.ta4j.core.criteria.helpers.VarianceCriterion,5,273,83252,6196,17,0,0,0,25,25,100.0,4,4,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,8,273,109148,8002,89,0,4,0,162,151,93.20988,118,110,93.220345,7,0,0.0,0,0.0,7,120,2
evosuite,threeten-extra-93,org.threeten.extra.DayOfMonth,1,263,83704,5285,48,0,0,0,53,52,98.11321,32,29,90.625,1,0,0.0,0,0.0,1,120,2
evosuite,spatial4j-48,org.locationtech.spatial4j.shape.impl.BufferedLineString,2,271,111094,8604,57,0,11,0,54,53,98.14815,28,26,92.85714,0,0,0.0,0,0.0,0,120,2
evosuite,collections-9,org.apache.commons.collections4.map.CompositeMap,8,307,92097,5415,29,0,0,0,92,83,90.21739,52,43,82.69231,11,0,0.0,0,0.0,11,120,2
evosuite,threeten-extra-91,org.threeten.extra.chrono.DiscordianChronology,6,273,87380,2600,61,0,0,0,48,48,100.0,19,19,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,4,292,76830,3702,3,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,120,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,7,265,87949,1996,68,0,0,0,149,145,97.31544,118,112,94.91525,121,120,99.17355,120,99.17355,1,120,2
evosuite,threeten-extra-99,org.threeten.extra.Seconds,10,283,95106,5339,79,0,0,0,107,89,83.177574,62,52,83.870964,73,73,100.0,73,100.0,0,120,2
evosuite,collections-22,org.apache.commons.collections4.ArrayStack,9,285,241010,9,0,0,0,0,30,0,0.0,16,0,0.0,0,0,0.0,0,0.0,0,120,0
evosuite,collections-16,org.apache.commons.collections4.sequence.ReplacementsFinder,9,281,77467,3716,4,0,0,0,17,17,100.0,4,4,100.0,6,6,100.0,6,100.0,0,120,2
evosuite,collections-23,org.apache.commons.collections4.TransformerUtils,2,271,87857,4669,29,0,0,0,34,21,61.764706,4,1,25.0,6,0,0.0,0,0.0,6,120,2
evosuite,spatial4j-46,org.locationtech.spatial4j.SpatialPredicate,5,279,89420,4069,29,0,1,0,31,30,96.77419,8,6,75.0,1,0,0.0,0,0.0,1,120,2
evosuite,ta4j-64,org.ta4j.core.criteria.NumberOfBreakEvenPositionsCriterion,2,274,81217,6252,12,0,0,0,12,11,91.66667,4,2,50.0,1,0,0.0,0,0.0,1,120,2
evosuite,jsoup-30,org.jsoup.parser.TokenQueue,9,276,86208,1932,66,0,0,0,149,145,97.31544,118,111,94.067795,121,120,99.17355,120,99.17355,1,120,2
evosuite,spatial4j-47,org.locationtech.spatial4j.distance.DistanceUtils,6,260,107054,7501,96,0,4,0,162,150,92.59259,118,109,92.37288,8,0,0.0,0,0.0,8,120,2
evosuite,threeten-extra-96,org.threeten.extra.chrono.PaxDate,5,275,100168,6366,118,0,0,0,137,137,100.0,113,112,99.11504,0,0,0.0,0,0.0,0,120,2
evosuite,jsoup-29,org.jsoup.select.Selector,2,274,98848,9319,26,0,0,0,32,32,100.0,14,14,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,collections-8,org.apache.commons.collections4.functors.ChainedTransformer,2,265,80333,4644,14,0,0,0,20,20,100.0,10,10,100.0,15,15,100.0,15,100.0,0,120,2
evosuite,threeten-extra-84,org.threeten.extra.scale.UtcInstant,10,282,89738,5493,65,0,0,0,72,68,94.44444,34,31,91.17647,72,71,98.61111,71,98.61111,1,120,2
evosuite,collections-24,org.apache.commons.collections4.functors.EqualPredicate,3,273,77672,1119,7,0,0,0,16,16,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
evosuite,spatial4j-40,org.locationtech.spatial4j.distance.GeodesicSphereDistCalc,5,265,100144,6907,35,0,3,0,27,27,100.0,6,6,100.0,0,0,0.0,0,0.0,0,120,2
